-66.7851,
35.2858,
40.901,
50.0309,
47.7261,
64.4026,
24.197,
44.4095,
38.1744,
38.6959,
54.3805,
29.6301,
22.2339,
33.5759,
21.7332,
12.7836,
29.5986,
42.1866,
36.9332,
16.9877,
33.637,
41.1508,
7.67719,
26.2532,
21.1615,
56.6512,
48.4186,
56.4885,
59.9073,
58.6703,
31.0719,
40.1006,
29.3769,
30.6853,
1.13686,
32.6386,
37.9324,
6.94304,
46.851,
26.6014,
59.1623,
26.1582,
19.1013,
27.1617,
59.7486,
49.3911,
52.9185,
16.7988,
40.6187,
17.4633,
35.9968,
39.2195,
46.2661,
65.6894,
-5.04198,
43.5997,
-23.7382,
-21.8166,
0.523196,
4.76746,
1.61404,
18.5631,
34.7889,
51.7798,
74.2835,
15.0233,
-0.069394,
3.82935,
31.918,
32.9434,
62.2827,
38.2909,
46.8284,
60.7743,
19.7334,
26.6706,
41.8662,
69.0591,
24.774,
50.5729,
35.169,
42.3703,
37.5016,
79.001,
